age,experience,fg_per_game,fga_per_game,x3p_per_game,x3pa_per_game,x2p_per_game,x2pa_per_game,ft_per_game,fta_per_game,orb_per_game,drb_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pf_per_game,pts_per_game
21.0,3,6.7,16.7,1.0,4.0,5.7,12.7,3.3,4.0,0.7,4.3,5.0,1.7,0.3,0.7,3.3,1.7,17.7
22.0,3,6.3,9.5,1.0,2.5,5.3,7.0,1.0,2.0,0.5,6.5,7.0,2.0,1.5,1.0,1.8,2.5,14.5
26.0,5,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.3,1.0,1.3,1.0,0.5,0.3,0.0,1.0,0.0
24.0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
23.0,4,4.7,6.7,1.3,2.3,3.3,4.3,0.7,1.0,1.7,3.7,5.3,1.0,0.7,0.3,0.7,3.0,11.3
22.0,3,4.0,9.8,1.5,5.0,2.5,4.8,1.8,1.8,1.5,4.3,5.8,1.8,1.5,0.8,1.0,3.0,11.3
22.0,2,5.8,12.0,1.3,3.5,4.5,8.5,2.8,2.8,0.0,4.5,4.5,4.5,0.8,0.5,2.0,2.3,15.5
24.0,2,2.0,4.5,0.0,2.0,2.0,2.5,0.0,0.0,1.5,1.5,3.0,0.0,1.5,0.0,0.5,1.0,4.0
26.0,7,7.8,15.8,2.8,5.5,5.0,10.3,1.8,2.0,0.3,1.8,2.0,8.3,0.0,1.0,2.8,1.5,20.0
20.0,1,0.0,5.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0
23.0,3,0.5,2.0,0.5,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.5
24.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,6,6.3,13.5,1.8,4.3,4.5,9.3,4.5,5.3,1.3,5.8,7.0,2.8,0.3,2.8,1.3,4.3,18.8
23.0,5,0.3,0.3,0.0,0.0,0.3,0.3,0.5,0.5,0.0,1.8,1.8,0.0,0.3,0.0,0.5,1.8,1.0
27.0,8,9.3,19.0,3.7,8.0,5.7,11.0,2.3,4.0,0.7,5.3,6.0,2.7,2.0,0.3,2.0,3.0,24.7
25.0,7,12.0,21.7,3.3,9.0,8.7,12.7,2.3,3.3,0.0,8.3,8.3,4.0,1.0,0.3,2.7,3.0,29.7
24.0,2,2.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
37.0,16,2.7,5.0,0.0,1.0,2.7,4.0,1.3,1.7,1.3,1.0,2.3,1.3,0.0,0.3,0.3,1.0,6.7
29.0,10,5.5,15.0,1.0,5.3,4.5,9.8,4.8,5.5,1.3,3.3,4.5,1.3,0.8,1.0,2.5,2.5,16.8
20.0,2,3.0,7.8,0.5,2.0,2.5,5.8,2.3,3.3,1.8,4.3,6.0,4.3,1.0,0.3,2.3,3.8,8.8
25.0,3,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.5,2.0,0.5,0.0,0.0,0.0,0.0,0.0
25.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26.0,4,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,1,0.5,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0
28.0,6,1.8,4.8,0.8,2.8,1.0,2.0,0.0,0.0,0.3,0.8,1.0,1.5,0.3,0.3,1.0,0.5,4.3
34.0,13,4.3,13.3,0.3,0.7,4.0,12.7,6.3,7.3,4.0,3.3,7.3,3.7,1.0,0.7,0.7,0.3,15.3
28.0,3,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0
32.0,10,0.5,2.0,0.3,1.3,0.3,0.8,0.0,0.0,0.0,0.3,0.3,0.8,0.3,0.0,0.5,1.5,1.3
36.0,10,0.3,1.8,0.0,1.3,0.3,0.5,0.0,0.0,0.3,1.5,1.8,2.5,0.8,0.0,0.8,2.0,0.5
29.0,8,11.7,21.3,2.0,4.7,9.7,16.7,5.7,8.7,1.7,8.7,10.3,7.0,1.0,3.0,3.7,2.7,31.0
26.0,7,5.5,11.8,1.0,3.5,4.5,8.3,1.5,2.3,4.0,6.5,10.5,1.5,0.5,0.3,0.3,3.3,13.5
27.0,5,1.3,2.7,0.7,2.0,0.7,0.7,0.0,0.0,1.3,5.0,6.3,1.3,1.0,1.3,0.3,1.0,3.3
21.0,2,2.0,4.0,0.0,0.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,5.0
31.0,12,3.7,8.3,1.0,3.3,2.7,5.0,2.0,2.0,0.7,6.7,7.3,1.3,0.0,1.0,2.3,2.0,10.3
26.0,5,1.7,3.7,0.7,2.3,1.0,1.3,0.7,1.0,0.3,2.7,3.0,0.3,0.7,0.7,0.7,1.3,4.7
21.0,3,4.0,9.0,0.7,2.0,3.3,7.0,2.3,3.7,1.3,3.0,4.3,0.7,1.0,0.3,2.3,4.0,11.0
31.0,10,4.3,12.3,1.3,4.3,3.0,8.0,2.3,3.8,1.5,1.8,3.3,5.0,0.5,0.0,3.5,2.0,12.0
25.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,3,3.0,8.8,0.8,3.3,2.3,5.5,1.8,2.3,1.3,3.5,4.8,2.5,1.3,0.0,1.5,1.8,8.5
21.0,1,3.3,7.3,2.0,5.0,1.3,2.3,0.0,0.7,0.7,2.3,3.0,1.7,0.7,0.0,0.7,1.0,8.7
27.0,5,0.5,1.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.0,0.5,1.5
24.0,1,1.0,1.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5
25.0,4,2.0,7.0,1.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0
24.0,5,6.7,17.3,1.7,7.7,5.0,9.7,3.7,4.7,0.7,2.3,3.0,3.0,1.7,1.0,4.0,2.0,18.7
21.0,3,5.3,13.3,0.8,2.0,4.5,11.3,0.8,1.3,1.3,4.0,5.3,4.5,0.5,0.3,2.3,0.8,12.0
23.0,4,3.3,7.3,1.3,3.0,2.0,4.3,2.0,3.3,1.3,1.0,2.3,2.0,1.7,0.0,1.3,2.0,10.0
28.0,7,1.8,4.8,1.0,2.8,0.8,2.0,0.3,0.5,0.8,5.8,6.5,1.3,0.5,0.0,1.0,2.0,4.8
21.0,2,0.5,1.5,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0
25.0,6,3.8,7.0,1.0,2.8,2.8,4.3,2.8,3.0,2.3,1.8,4.0,1.5,0.3,0.8,1.3,2.0,11.3
30.0,9,3.0,7.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,6.0
33.0,15,5.0,10.0,1.0,4.0,4.0,6.0,1.3,1.3,1.7,4.7,6.3,4.0,0.3,2.0,1.3,2.0,12.3
22.0,2,0.5,2.5,0.5,1.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,0.0,1.5
20.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,1,1.7,3.7,0.7,1.7,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.3,0.0,0.0,0.0,0.7,4.0
29.0,10,4.5,15.3,2.0,6.3,2.5,9.0,4.0,6.3,2.3,9.0,11.3,5.5,0.8,0.0,3.0,2.8,15.0
34.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,10,3.3,7.8,0.8,2.8,2.5,5.0,2.8,3.3,2.0,8.5,10.5,4.0,1.5,1.0,1.8,4.3,10.0
27.0,1,0.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,9,6.7,18.0,1.3,5.7,5.3,12.3,1.0,1.3,1.3,8.7,10.0,2.7,0.7,1.3,1.7,2.3,15.7
32.0,12,7.0,15.8,3.0,6.3,4.0,9.5,2.3,3.0,1.5,4.8,6.3,4.5,1.8,0.3,2.3,1.5,19.3
23.0,2,5.7,14.3,3.3,9.7,2.3,4.7,1.3,2.0,2.7,5.0,7.7,2.3,1.7,1.3,1.7,3.3,16.0
28.0,6,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
24.0,5,6.5,14.5,2.3,6.0,4.3,8.5,2.0,2.8,1.3,4.0,5.3,4.0,0.8,0.3,1.5,3.5,17.3
32.0,11,2.8,4.0,0.5,1.3,2.3,2.8,2.0,2.3,2.5,2.5,5.0,3.8,1.3,0.3,1.5,3.0,8.0
28.0,9,6.3,12.7,1.7,5.3,4.7,7.3,4.7,5.0,1.3,2.7,4.0,0.7,2.0,0.3,1.3,2.7,19.0
21.0,2,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0
30.0,11,4.0,8.0,1.8,4.3,2.3,3.8,1.0,1.0,0.3,2.3,2.5,0.8,2.8,1.0,1.5,3.0,10.8
23.0,4,2.0,5.0,0.5,2.5,1.5,2.5,0.5,1.0,0.5,1.0,1.5,0.5,1.0,0.5,1.0,1.5,5.0
24.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,3,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,16,10.3,20.0,1.0,3.5,9.3,16.5,5.8,7.3,0.5,6.5,7.0,4.8,1.0,0.8,4.3,1.0,27.3
25.0,6,2.3,8.7,1.3,5.7,1.0,3.0,0.3,0.7,0.7,4.0,4.7,2.7,0.0,1.0,0.3,2.0,6.3
35.0,16,2.7,7.3,2.0,5.0,0.7,2.3,1.0,1.3,1.3,6.7,8.0,2.3,0.3,0.0,1.0,2.3,8.3
27.0,9,3.0,5.0,0.0,0.0,3.0,5.0,1.0,1.3,3.0,7.3,10.3,2.3,1.3,0.5,1.3,2.3,7.0
23.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,1,2.8,7.0,1.5,4.5,1.3,2.5,0.8,0.8,1.0,2.3,3.3,3.0,0.5,0.0,1.0,0.5,7.8
32.0,12,1.5,4.5,0.5,2.5,1.0,2.0,2.0,3.0,0.0,2.5,2.5,4.5,1.5,0.0,1.5,1.0,5.5
22.0,4,3.0,9.5,1.0,4.0,2.0,5.5,1.0,1.8,0.3,2.0,2.3,4.3,1.5,0.8,1.5,2.8,8.0
22.0,4,1.7,4.3,0.0,2.0,1.7,2.3,1.0,1.3,0.3,0.7,1.0,0.7,0.0,0.3,0.3,0.7,4.3
33.0,11,6.7,14.0,3.3,8.3,3.3,5.7,0.7,0.7,0.7,4.0,4.7,2.3,0.3,0.7,2.3,3.3,17.3
24.0,1,1.3,2.7,0.7,1.7,0.7,1.0,0.0,0.0,0.3,2.0,2.3,0.7,0.3,0.3,0.0,2.0,3.3
20.0,1,0.0,1.5,0.0,0.5,0.0,1.0,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5
29.0,8,1.8,5.5,0.0,1.3,1.8,4.3,0.5,1.0,0.0,1.5,1.5,2.3,1.3,0.0,2.0,2.3,4.0
23.0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.0
28.0,8,7.0,12.0,2.7,5.7,4.3,6.3,4.0,4.7,1.3,6.3,7.7,1.3,1.0,2.0,1.3,4.0,20.7
30.0,10,3.3,6.7,0.0,1.0,3.3,5.7,1.0,1.3,1.0,3.3,4.3,4.7,2.0,0.3,1.7,0.7,7.7
28.0,7,9.0,18.7,1.7,6.7,7.3,12.0,2.7,3.0,1.3,5.3,6.7,2.0,0.3,0.7,0.7,0.7,22.3
37.0,18,2.3,5.0,1.5,3.5,0.8,1.5,0.0,0.0,0.5,4.0,4.5,4.5,1.3,0.5,1.8,3.0,6.0
31.0,13,8.0,20.5,1.0,6.0,7.0,14.5,2.5,2.5,0.5,4.0,4.5,6.0,0.5,0.0,1.0,2.5,19.5
22.0,4,3.7,14.7,2.0,8.0,1.7,6.7,5.0,6.0,1.3,4.7,6.0,9.0,1.7,0.3,3.3,3.3,14.3
26.0,4,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,5.0
31.0,9,1.0,1.7,0.3,0.3,0.7,1.3,0.0,0.0,1.3,5.0,6.3,0.7,0.3,0.3,1.7,1.7,2.3
26.0,7,8.8,18.8,4.3,9.8,4.5,9.0,3.3,3.5,3.0,6.8,9.8,2.3,0.8,0.8,1.8,1.5,25.0
39.0,21,8.8,16.5,1.8,5.8,7.0,10.8,2.8,4.8,0.5,8.0,8.5,6.5,1.5,0.8,4.5,1.0,22.0
20.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,2,2.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
26.0,3,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,6,5.5,11.0,3.5,6.5,2.0,4.5,2.0,3.0,0.0,3.0,3.0,3.0,0.5,1.0,1.0,2.0,16.5
24.0,5,4.5,8.8,1.8,4.5,2.8,4.3,1.8,2.3,1.0,3.0,4.0,1.0,1.5,1.0,0.8,2.3,12.5
24.0,6,13.3,24.0,6.0,12.3,7.3,11.7,6.3,9.0,0.7,11.0,11.7,9.7,1.0,0.3,3.3,2.0,39.0
25.0,3,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
24.0,4,1.5,3.0,0.5,1.0,1.0,2.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,3.5
27.0,7,0.0,5.0,0.0,5.0,0.0,0.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0
28.0,7,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,1.0,1.5,0.0,0.5,0.5,0.5,0.0
25.0,4,1.5,3.3,0.8,1.5,0.8,1.8,0.3,0.3,0.0,0.3,0.3,1.0,0.8,0.0,1.5,1.5,4.0
20.0,2,2.8,8.3,1.0,3.0,1.8,5.3,0.5,0.5,0.0,1.3,1.3,2.0,0.8,0.0,1.5,0.5,7.0
31.0,8,7.5,17.0,2.5,6.0,5.0,11.0,1.8,2.5,1.0,3.3,4.3,4.0,0.3,0.0,1.5,1.5,19.3
27.0,8,3.3,8.0,2.0,5.7,1.3,2.3,0.7,2.0,0.3,3.3,3.7,2.0,2.0,0.0,2.0,2.3,9.3
25.0,7,4.3,11.0,2.3,6.7,2.0,4.3,2.7,3.0,0.7,1.0,1.7,5.3,0.0,1.0,2.0,1.7,13.7
23.0,2,2.5,4.0,1.0,1.5,1.5,2.5,0.0,0.0,1.0,0.5,1.5,0.0,0.0,0.0,0.5,3.0,6.0
23.0,1,1.5,2.8,1.0,1.8,0.5,1.0,0.0,0.0,0.3,1.8,2.0,1.3,0.3,0.0,0.5,0.5,4.0
29.0,10,6.5,12.3,2.8,7.0,3.8,5.3,1.5,2.3,0.5,2.3,2.8,5.8,3.0,0.5,3.8,3.5,17.3
22.0,2,4.7,6.0,0.0,0.0,4.7,6.0,1.7,1.7,2.3,6.0,8.3,1.0,1.0,0.7,1.3,2.7,11.0
25.0,7,5.5,11.0,0.0,0.8,5.5,10.3,0.0,0.3,1.5,2.3,3.8,4.3,1.3,0.5,1.3,1.3,11.0
24.0,6,4.0,6.0,0.3,0.5,3.8,5.5,3.3,3.8,1.3,4.3,5.5,1.3,0.0,0.3,0.3,1.0,11.5
33.0,11,2.5,3.8,0.0,0.0,2.5,3.8,0.8,2.0,2.0,4.3,6.3,1.3,0.0,0.3,0.8,1.5,5.8
26.0,5,1.8,3.8,1.3,3.3,0.5,0.5,0.0,0.0,0.3,0.5,0.8,0.8,0.5,0.3,0.5,1.0,4.8
26.0,3,2.7,7.7,2.3,7.0,0.3,0.7,0.3,0.3,0.3,1.7,2.0,2.0,0.7,0.3,0.7,2.3,8.0
20.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,5,5.3,15.0,3.5,10.0,1.8,5.0,1.5,1.8,0.3,7.5,7.8,3.8,0.8,0.5,0.8,2.3,15.5
32.0,7,1.3,4.7,1.0,2.7,0.3,2.0,0.7,0.7,1.3,4.3,5.7,2.0,0.3,0.3,0.7,2.0,4.3
21.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,5,4.8,10.5,2.5,6.8,2.3,3.8,0.3,0.3,1.5,7.3,8.8,2.3,0.5,0.3,0.8,2.8,12.3
27.0,6,7.3,14.0,1.3,4.0,6.0,10.0,4.7,5.0,1.3,4.3,5.7,3.7,1.3,0.3,3.0,3.0,20.7
36.0,17,4.0,9.3,1.7,5.3,2.3,4.0,0.7,0.7,1.3,2.0,3.3,3.7,0.7,0.3,0.3,1.7,10.3
32.0,11,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0
23.0,3,1.0,2.5,0.5,2.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,2.5
25.0,6,2.8,5.5,0.0,0.0,2.8,5.5,0.8,1.5,5.5,4.8,10.3,0.5,2.0,1.5,0.5,1.5,6.3
25.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26.0,6,3.5,5.3,0.3,1.3,3.3,4.0,2.0,2.8,1.3,2.5,3.8,0.5,0.5,0.8,1.5,2.5,9.3
21.0,3,3.5,6.3,1.8,4.3,1.8,2.0,1.0,1.3,0.8,2.3,3.0,1.5,1.5,0.5,0.5,0.5,9.8
21.0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
22.0,2,0.7,1.7,0.0,0.0,0.7,1.7,0.0,0.0,1.0,0.0,1.0,1.3,0.7,0.0,0.7,0.0,1.3
27.0,9,6.0,12.0,1.3,5.0,4.7,7.0,3.7,5.0,1.0,9.3,10.3,1.7,0.0,2.3,1.7,3.7,17.0
23.0,5,1.5,3.5,0.8,2.5,0.8,1.0,0.5,0.5,0.0,1.5,1.5,0.3,1.3,0.3,0.5,2.0,4.3
24.0,5,6.0,11.3,2.3,5.3,3.7,6.0,1.7,1.7,0.7,3.7,4.3,0.7,0.7,0.0,0.7,1.3,16.0
24.0,5,3.0,10.0,0.0,0.0,3.0,10.0,1.0,1.0,4.0,3.0,7.0,4.0,0.0,3.0,0.0,1.0,7.0
26.0,4,1.0,1.3,0.0,0.0,1.0,1.3,1.7,2.7,0.7,2.0,2.7,0.7,0.7,1.7,1.7,3.0,3.7
19.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,5,1.3,5.3,0.7,4.0,0.7,1.3,0.0,0.7,0.0,2.3,2.3,2.3,0.7,0.7,1.7,2.3,3.3
35.0,16,1.0,2.7,0.7,2.3,0.3,0.3,0.0,0.0,0.0,2.3,2.3,1.7,1.0,1.3,0.3,1.7,2.7
28.0,9,11.0,17.0,1.5,3.5,9.5,13.5,3.0,4.5,2.3,10.0,12.3,8.5,0.5,1.0,4.0,2.3,26.5
20.0,2,2.0,4.0,1.5,2.5,0.5,1.5,1.0,1.0,0.0,7.5,7.5,2.0,0.5,0.0,1.0,1.0,6.5
33.0,13,6.0,13.3,0.5,2.5,5.5,10.8,2.0,2.8,2.3,8.3,10.5,2.3,1.0,0.8,2.3,3.0,14.5
30.0,9,4.8,8.8,2.0,4.8,2.8,4.0,3.0,3.8,0.3,2.8,3.0,1.5,0.8,0.3,1.5,1.8,14.5
26.0,7,5.3,11.0,2.3,7.3,3.0,3.7,0.7,1.0,0.0,4.0,4.0,0.7,2.0,1.3,1.7,1.3,13.7
25.0,4,2.7,6.3,0.7,2.7,2.0,3.7,1.0,1.0,1.7,3.7,5.3,0.3,0.7,0.3,0.3,0.7,7.0
23.0,2,0.8,3.8,0.3,1.8,0.5,2.0,0.0,0.0,0.3,1.3,1.5,1.0,0.3,0.5,0.0,1.3,1.8
24.0,3,0.3,0.3,0.0,0.0,0.3,0.3,1.3,2.0,0.7,3.7,4.3,0.3,0.0,1.0,0.3,1.7,2.0
25.0,3,1.0,1.5,0.0,0.5,1.0,1.0,0.0,0.0,0.5,2.0,2.5,0.5,0.0,0.0,0.0,0.0,2.0
23.0,4,3.5,5.3,0.0,0.5,3.5,4.8,2.3,2.3,1.8,3.3,5.0,2.0,0.5,0.3,0.5,3.5,9.3
23.0,2,2.0,4.5,0.5,0.5,1.5,4.0,1.0,1.0,1.0,3.0,4.0,3.5,0.5,0.5,1.5,2.0,5.5
25.0,5,0.5,3.0,0.0,1.0,0.5,2.0,0.0,0.0,2.0,1.5,3.5,0.5,0.5,0.0,1.0,1.5,1.0
20.0,2,2.3,4.8,1.3,3.5,1.0,1.3,0.3,0.5,0.5,1.8,2.3,1.3,0.0,0.0,0.5,1.0,6.0
38.0,13,0.7,1.7,0.7,1.7,0.0,0.0,0.0,0.0,0.3,4.3,4.7,0.0,1.0,0.7,0.7,3.0,2.0
25.0,5,8.3,15.0,1.0,4.7,7.3,10.3,0.0,0.7,1.3,5.3,6.7,2.3,0.7,0.3,1.3,4.7,17.7
21.0,2,4.3,11.3,0.5,2.3,3.8,9.0,3.5,6.5,0.8,4.5,5.3,4.5,1.8,0.0,2.3,2.3,12.5
29.0,8,6.0,15.3,1.5,5.3,4.5,10.0,2.5,3.5,0.8,6.3,7.0,3.8,0.5,0.3,1.8,2.8,16.0
31.0,9,2.3,6.7,1.3,4.3,1.0,2.3,0.7,0.7,0.3,3.0,3.3,2.0,0.7,0.7,0.7,1.0,6.7
21.0,2,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
35.0,12,1.3,2.0,0.0,0.0,1.3,2.0,0.0,0.0,1.3,1.7,3.0,2.0,0.3,1.0,0.7,2.3,2.7
22.0,4,2.0,6.0,0.5,2.8,1.5,3.3,0.5,0.5,0.8,2.5,3.3,1.5,1.5,0.3,1.0,2.3,5.0
33.0,14,9.0,17.0,3.8,8.0,5.3,9.0,5.5,5.8,0.8,3.8,4.5,4.8,2.5,0.0,2.5,1.5,27.3
24.0,4,1.3,3.7,0.0,1.0,1.3,2.7,0.3,0.7,1.3,3.3,4.7,1.0,0.3,0.7,1.3,3.3,3.0
26.0,4,0.7,4.3,0.3,3.3,0.3,1.0,0.7,0.7,0.3,2.3,2.7,2.7,0.3,0.0,1.3,2.0,2.3
21.0,2,3.5,5.5,1.0,2.5,2.5,3.0,0.5,1.0,0.3,2.0,2.3,0.3,0.5,1.5,0.5,1.3,8.5
24.0,4,3.0,8.0,0.3,1.7,2.7,6.3,1.0,1.0,2.7,5.3,8.0,1.3,0.0,0.3,2.0,2.7,7.3
23.0,3,2.5,6.5,1.8,5.0,0.8,1.5,0.0,0.3,0.3,1.0,1.3,0.8,1.0,0.0,0.3,2.3,6.8
22.0,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,5,7.3,16.0,2.3,5.3,5.0,10.8,4.3,5.3,0.8,2.3,3.0,2.5,0.5,0.3,2.3,1.0,21.0
19.0,1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,11,0.3,1.3,0.3,1.3,0.0,0.0,0.0,0.0,0.0,1.7,1.7,0.0,0.3,0.3,0.7,1.0,1.0
33.0,13,3.5,7.5,1.3,3.8,2.3,3.8,0.0,0.3,0.3,2.0,2.3,3.5,0.8,0.3,1.3,1.5,8.3
33.0,11,1.0,3.0,0.7,2.7,0.3,0.3,0.3,0.7,0.7,2.0,2.7,2.3,2.0,0.7,0.0,2.3,3.0
26.0,6,3.3,5.0,0.0,0.0,3.3,5.0,0.7,1.0,1.7,4.0,5.7,1.3,1.7,1.0,1.3,2.7,7.3
35.0,16,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
30.0,7,3.0,7.7,2.0,5.7,1.0,2.0,0.0,0.0,0.7,5.7,6.3,1.7,0.3,0.7,1.3,2.3,8.0
31.0,11,5.3,9.3,0.0,0.0,5.3,9.3,3.7,5.3,5.0,8.3,13.3,1.0,1.3,2.0,1.3,2.0,14.3
25.0,5,2.7,6.3,1.0,3.0,1.7,3.3,1.7,2.0,1.3,1.7,3.0,0.3,0.3,0.3,0.3,1.7,8.0
35.0,16,5.8,10.3,1.0,3.0,4.8,7.3,0.5,1.3,1.0,6.0,7.0,6.8,1.8,0.8,3.3,3.5,13.0
29.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,2,0.0,2.5,0.0,0.0,0.0,2.5,4.0,5.0,0.5,1.5,2.0,2.0,2.0,0.0,1.0,0.5,4.0
24.0,4,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0
24.0,4,4.0,7.5,1.5,3.0,2.5,4.5,1.5,1.8,1.5,3.8,5.3,1.3,1.3,0.5,1.3,1.3,11.0
26.0,3,1.3,5.3,1.0,5.0,0.3,0.3,0.0,0.0,1.0,2.7,3.7,0.3,0.3,0.7,0.3,1.7,3.7
27.0,4,1.0,3.0,1.0,2.5,0.0,0.5,0.0,0.0,0.5,1.0,1.5,1.5,1.0,0.0,0.5,0.0,3.0
24.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
